discount,discountPercentage,discountedFee,fee,id,lab_id,test_name,test_type,lab_name
350,10,3150,3500,26739,15,Chikugunya Fever IgG/IgM,Special,Dr. Essa’s Laboratory & Diagnostic Center 
290,10,2610,2900,57616,15,Chikungunya Fever IgG,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
290,10,2610,2900,26740,15,Chikungunya Fever IgG,Special,Dr. Essa’s Laboratory & Diagnostic Center 
290,10,2610,2900,26741,15,Chikungunya Fever IgM,Special,Dr. Essa’s Laboratory & Diagnostic Center 
290,10,2610,2900,57617,15,Chikungunya Fever IgM,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
450,10,4050,4500,57531,15,Chinese Consulate: Covid Nucleic Acid Test+Certificate+Consent Form+Portal,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
450,10,4050,4500,26684,15,Chinese Consulate: Covid Nucleic Acid Test+Certificate+Consent Form+Portal,Special,Dr. Essa’s Laboratory & Diagnostic Center 
800,10,7200,8000,40614,15,Chinese Consulate: Covid Nucleic Acid Test+Certificate+Consent Form+Portal+IgG/IgM Screening Test,Special,Dr. Essa’s Laboratory & Diagnostic Center 
800,10,7200,8000,57536,15,Chinese Consulate: Covid Nucleic Acid Test+Certificate+Consent Form+Portal+IgG/IgM Screening Test,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1000,10,9000,10000,40617,15,Chinese Consulate: Covid Nucleic Acid Test+Certificate+Consent Form+Portal+IgG/IgM Screening Test (BL),Special,Dr. Essa’s Laboratory & Diagnostic Center 
1000,10,9000,10000,57543,15,Chinese Consulate: Covid Nucleic Acid Test+Certificate+Consent Form+Portal+IgG/IgM Screening Test (BL),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
350,10,3150,3500,26686,15,Chinese Consulate: IgG/IgM Screening Test,Special,Dr. Essa’s Laboratory & Diagnostic Center 
350,10,3150,3500,57538,15,Chinese Consulate: IgG/IgM Screening Test,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
78,20,312,390,56943,15,Chloride,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
118,20,472,590,56948,15,Cholesterol,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
169,10,1521,1690,57424,15,CKMB,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
169,10,1521,1690,27190,15,CKMB,Special,Dr. Essa’s Laboratory & Diagnostic Center 
30000,20,120000,150000,57033,15,Clear Aligners - [DEDS-0025],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
60000,20,240000,300000,57034,15,Clear Aligners - [DEDS-0026],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
80000,20,320000,400000,57035,15,Clear Aligners - [DEDS-0027],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
92,20,368,460,57303,15,Clotting Time - CT,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
398,20,1592,1990,57299,15,Coagulation profile,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
150,10,1350,1500,26742,15,Cocaine,Special,Dr. Essa’s Laboratory & Diagnostic Center 
150,10,1350,1500,57623,15,Cocaine,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
150,10,1350,1500,57433,15,Collection & VTM charge,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
150,10,1350,1500,27186,15,Collection & VTM charge,Special,Dr. Essa’s Laboratory & Diagnostic Center 
80,20,320,400,57271,15,collection of all procedure in microbiology,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
490,10,4410,4900,57637,15,Color Doppler Carotid,Radiology,Dr. Essa’s Laboratory & Diagnostic Center 
400,10,3600,4000,57678,15,Color Doppler Carotid (DC),Radiology,Dr. Essa’s Laboratory & Diagnostic Center 
7000,20,28000,35000,57036,15,Complete Denture (Per Arch ) - [DEDS-0028],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
8000,20,32000,40000,57037,15,Complete Denture (Per Arch ) - [DEDS-0029],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
10000,20,40000,50000,57038,15,Complete Denture (Per Arch ) - [DEDS-0030],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
900,20,3600,4500,57039,15,Composite Filling (Anterior/Cosmetic)(Complex) - [DEDS-0031],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
700,20,2800,3500,57040,15,Composite Filling (Anterior/Cosmetic)(Complex) - [DEDS-0032],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1000,20,4000,5000,57041,15,Composite Filling (Anterior/Cosmetic)(Complex) - [DEDS-0033],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
700,20,2800,3500,57206,15,Composite Filling (Anterior/Cosmetic)(Simple) - [DEDS-0034],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
700,20,2800,3500,57207,15,Composite Filling (Posterior) (Simple) - [DEDS-0035],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1300,20,5200,6500,57009,15,Comprehensive Metabolic Panel (CMP) - Fasting,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1300,20,5200,6500,57008,15,Comprehensive Metabolic Panel (CMP) - Random,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
80,20,320,400,57042,15,Consultation - [DEDS-0036],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
60,20,240,300,57043,15,Consultation - [DEDS-0037],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
100,20,400,500,57044,15,Consultation - [DEDS-0038],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
120,20,480,600,57045,15,Consultation - [DEDS-0039],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
400,20,1600,2000,57218,15,Consultation - [DEDS-0207],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
200,20,800,1000,57219,15,Consultation - [DEDS-0208],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
50,10,450,500,27187,15,Consultation / Sample Collection CoVid 19,Special,Dr. Essa’s Laboratory & Diagnostic Center 
50,10,450,500,57431,15,Consultation / Sample Collection CoVid 19,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
238,20,952,1190,57278,15,Coombs Test (Direct),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
238,20,952,1190,57279,15,Coombs Test (Indirect),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
100,20,400,500,57371,15,CoronaVirus Health Screening Questionnaire,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
209,10,1881,2090,57586,15,Cortisol (Evening),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
209,10,1881,2090,26743,15,Cortisol (Evening),Special,Dr. Essa’s Laboratory & Diagnostic Center 
209,10,1881,2090,26744,15,Cortisol (Morning),Special,Dr. Essa’s Laboratory & Diagnostic Center 
209,10,1881,2090,57585,15,Cortisol (Morning),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
300,10,2700,3000,57539,15,Covid-19 Antibodies,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
300,10,2700,3000,26687,15,Covid-19 Antibodies,Special,Dr. Essa’s Laboratory & Diagnostic Center 
255,10,2295,2550,57569,15,COVID-19 Antigen test (Lateral Flow Test),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
255,10,2295,2550,40623,15,COVID-19 Antigen test (Lateral Flow Test),Special,Dr. Essa’s Laboratory & Diagnostic Center 
172,20,688,860,56957,15,CPK,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
130,20,520,650,56940,15,Creatinine,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1000,20,4000,5000,57046,15,Crown Implant Supported Crown - [DEDS-0040],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
2000,20,8000,10000,57047,15,Crown Implant Supported Crown - [DEDS-0041],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
3000,20,12000,15000,57048,15,Crown Implant Supported Crown - [DEDS-0042],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
200,20,800,1000,57049,15,Crown Luting - [DEDS-0043],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
100,20,400,500,57050,15,Crown Luting - [DEDS-0044],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
300,20,1200,1500,57051,15,Crown Luting - [DEDS-0045],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1600,20,6400,8000,57220,15,Crown Luting - [DEDS-0209],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
800,20,3200,4000,57052,15,Crown Metal - [DEDS-0046],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
600,20,2400,3000,57053,15,Crown Metal - [DEDS-0047],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1000,20,4000,5000,57054,15,Crown Metal - [DEDS-0048],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
90,20,360,450,57318,15,CSF AFB Smear,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
398,20,1592,1990,57249,15,CSF D/R,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
74,20,296,370,57242,15,CSF Glucose D/R,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
126,20,504,630,56968,15,CSF Protein D/R,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26630,15,Culture & Sensitivity - Rectal Swab,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57495,15,Culture & Sensitivity - Rectal Swab,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26631,15,Culture & Sensitivity (Food),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57453,15,Culture & Sensitivity (Food),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26632,15,Culture & Sensitivity (Fungal),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57451,15,Culture & Sensitivity (Fungal),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26633,15,Culture & Sensitivity (Sputum),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57466,15,Culture & Sensitivity (Sputum),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26634,15,Culture & Sensitivity (Urethral Swab),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57492,15,Culture & Sensitivity (Urethral Swab),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26635,15,Culture & Sensivity,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57496,15,Culture & Sensivity,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26636,15,Culture & Sensivity - Bone Marrow,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57457,15,Culture & Sensivity - Bone Marrow,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57499,15,Culture & Sensivity - CVP Tip,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26637,15,Culture & Sensivity - CVP Tip,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57498,15,Culture & Sensivity - Shunt,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26638,15,Culture & Sensivity - Shunt,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57497,15,Culture & Sensivity - Vitreous tap,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26639,15,Culture & Sensivity - Vitreous tap,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26640,15,Culture & Sensivity (Ascitic Fluid),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57473,15,Culture & Sensivity (Ascitic Fluid),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26641,15,Culture & Sensivity (Blood),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57455,15,Culture & Sensivity (Blood),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,40596,15,Culture & Sensivity (Blood) - Manual,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57489,15,Culture & Sensivity (Blood) - Manual,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26642,15,Culture & Sensivity (CSF),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57487,15,Culture & Sensivity (CSF),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26643,15,Culture & Sensivity (Cystic Fluid),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57477,15,Culture & Sensivity (Cystic Fluid),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57491,15,Culture & Sensivity (Fluid),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26644,15,Culture & Sensivity (Fluid),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57504,15,Culture & Sensivity (Foley's Tip),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,40597,15,Culture & Sensivity (Foley's Tip),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26646,15,Culture & Sensivity (HVS),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57459,15,Culture & Sensivity (HVS),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57461,15,Culture & Sensivity (IUD),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26647,15,Culture & Sensivity (IUD),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57472,15,Culture & Sensivity (Left Eye),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26648,15,Culture & Sensivity (Left Eye),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26649,15,Culture & Sensivity (Liver Abscess),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57485,15,Culture & Sensivity (Liver Abscess),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57452,15,Culture & Sensivity (Lt. Ear Swab),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26650,15,Culture & Sensivity (Lt. Ear Swab),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57476,15,Culture & Sensivity (Pericardial Fluid),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26651,15,Culture & Sensivity (Pericardial Fluid),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26652,15,Culture & Sensivity (Pleural Fluid),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57474,15,Culture & Sensivity (Pleural Fluid),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26653,15,Culture & Sensivity (Prostatic Fluid),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57501,15,Culture & Sensivity (Prostatic Fluid),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26654,15,Culture & Sensivity (Pus),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57464,15,Culture & Sensivity (Pus),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57486,15,Culture & Sensivity (Right Eye),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26655,15,Culture & Sensivity (Right Eye),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26656,15,Culture & Sensivity (Rt. Ear Swab),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57465,15,Culture & Sensivity (Rt. Ear Swab),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26657,15,Culture & Sensivity (Semen),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57484,15,Culture & Sensivity (Semen),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57458,15,Culture & Sensivity (Stool),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26658,15,Culture & Sensivity (Stool),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26659,15,Culture & Sensivity (Swab for KLB),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57463,15,Culture & Sensivity (Swab for KLB),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26660,15,Culture & Sensivity (Synovial Fluid),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57475,15,Culture & Sensivity (Synovial Fluid),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57467,15,Culture & Sensivity (Throat Swab),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26661,15,Culture & Sensivity (Throat Swab),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26662,15,Culture & Sensivity (Tissue),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57488,15,Culture & Sensivity (Tissue),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26663,15,Culture & Sensivity (Tracheal aspirate),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57490,15,Culture & Sensivity (Tracheal aspirate),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26664,15,Culture & Sensivity (Urine),Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57460,15,Culture & Sensivity (Urine),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57483,15,Culture & Sensivity (Wound Swab),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,26665,15,Culture & Sensivity (Wound Swab),Special,Dr. Essa’s Laboratory & Diagnostic Center 
153,10,1377,1530,27170,15,Cytology (Malignant Cells),Special,Dr. Essa’s Laboratory & Diagnostic Center 
153,10,1377,1530,57444,15,Cytology (Malignant Cells),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
440,20,1760,2200,56936,15,D-Dimer,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1000,20,4000,5000,57055,15,Deep Curettage - [DEDS-0049],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1600,20,6400,8000,57056,15,Deep Curettage - [DEDS-0050],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
2000,20,8000,10000,57057,15,Deep Curettage - [DEDS-0051],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,27180,15,DENGUE Antibody,Special,Dr. Essa’s Laboratory & Diagnostic Center 
199,10,1791,1990,57437,15,DENGUE Antibody,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
173,10,1557,1730,27181,15,Dengue IgG Antibody ......,Special,Dr. Essa’s Laboratory & Diagnostic Center 
173,10,1557,1730,57621,15,Dengue IgG Antibody ......,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
173,10,1557,1730,57622,15,Dengue IgM Antibody ......,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
173,10,1557,1730,27182,15,Dengue IgM Antibody ......,Special,Dr. Essa’s Laboratory & Diagnostic Center 
255,10,2295,2550,57614,15,Dengue NS1 Antigen,Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
255,10,2295,2550,26746,15,Dengue NS1 Antigen,Special,Dr. Essa’s Laboratory & Diagnostic Center 
150,10,1350,1500,40627,15,Dengue NS1 Antigen (PN),Special,Dr. Essa’s Laboratory & Diagnostic Center 
150,10,1350,1500,57628,15,Dengue NS1 Antigen (PN),Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
16000,20,64000,80000,57058,15,Dental Implant (Complex with Bone & Membrane) - [DEDS-0052],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
10000,20,40000,50000,57059,15,Dental Implant (Complex with Bone & Membrane) - [DEDS-0053],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
12000,20,48000,60000,57060,15,Dental Implant (Complex with Bone & Membrane) - [DEDS-0054],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
19000,20,76000,95000,57221,15,Dental Implant (Complex with Bone & Membrane) - [DEDS-0210],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
17000,20,68000,85000,57222,15,Dental Implant (Complex with Bone & Membrane) - [DEDS-0211],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
16000,20,64000,80000,57223,15,Dental Implant (Complex with Bone & Membrane) - [DEDS-0212],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
8000,20,32000,40000,57061,15,Dental Implant (Simple without Bone & Membrane) - [DEDS-0055],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
10000,20,40000,50000,57062,15,Dental Implant (Simple without Bone & Membrane) - [DEDS-0056],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
300,20,1200,1500,57063,15,Dentist Desensitize Treatment Per Visit - [DEDS-0057],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
600,20,2400,3000,57064,15,Dentist Desensitize Treatment Per Visit - [DEDS-0058],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
1200,20,4800,6000,57065,15,Dentist Desensitize Treatment Per Visit - [DEDS-0059],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
2600,20,10400,13000,57066,15,Denture Rebasing / Relining - [DEDS-0060],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
3000,20,12000,15000,57067,15,Denture Rebasing / Relining - [DEDS-0061],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
3600,20,14400,18000,57068,15,Denture Rebasing / Relining - [DEDS-0062],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
4000,20,16000,20000,57224,15,Denture Rebasing / Relining - [DEDS-0213],Pathology,Dr. Essa’s Laboratory & Diagnostic Center 
